Image_ID,Data_Split,Background_Color
sputum_train_0591.jpg,Train,Yellowish
sputum_train_0592.jpg,Train,Yellowish
sputum_train_0593.jpg,Train,Purplish/Pinkish
sputum_train_0594.jpg,Train,Purplish/Pinkish
sputum_train_0595.jpg,Train,Yellowish
sputum_train_0596.png,Train,Yellowish
sputum_train_0597.png,Train,Yellowish
sputum_train_0598.jpg,Train,Purplish/Pinkish
sputum_train_0599.jpg,Train,Purplish/Pinkish
sputum_train_0600.jpg,Train,Yellowish
sputum_train_0601.jpg,Train,Yellowish
sputum_train_0602.jpg,Train,Yellowish
sputum_train_0603.jpg,Train,Yellowish
sputum_train_0604.jpg,Train,Purplish/Pinkish
sputum_train_0605.jpg,Train,Yellowish
sputum_train_0606.jpg,Train,Purplish/Pinkish
sputum_train_0607.jpg,Train,Purplish/Pinkish
sputum_train_0608.jpg,Train,Yellowish
sputum_train_0609.jpg,Train,Yellowish
sputum_train_0610.jpg,Train,Yellowish
sputum_train_0611.jpg,Train,Purplish/Pinkish
sputum_train_0612.jpg,Train,Yellowish
sputum_train_0613.jpg,Train,Purplish/Pinkish
sputum_train_0614.jpg,Train,Purplish/Pinkish
sputum_train_0615.jpg,Train,Greenish
sputum_train_0616.jpg,Train,Purplish/Pinkish
sputum_train_0617.jpg,Train,Purplish/Pinkish
sputum_train_0618.jpg,Train,Purplish/Pinkish
sputum_train_0619.jpg,Train,Yellowish
sputum_train_0620.jpg,Train,Purplish/Pinkish
sputum_train_0621.jpg,Train,Yellowish
sputum_train_0622.jpg,Train,Yellowish
sputum_train_0623.png,Train,Yellowish
sputum_train_0624.jpg,Train,Purplish/Pinkish
sputum_train_0625.jpg,Train,Purplish/Pinkish
sputum_train_0626.jpg,Train,Yellowish
sputum_train_0627.jpg,Train,Purplish/Pinkish
sputum_train_0628.png,Train,Greenish
sputum_train_0629.jpg,Train,Yellowish
sputum_train_0630.jpg,Train,Purplish/Pinkish
sputum_train_0631.jpg,Train,Purplish/Pinkish
sputum_train_0632.jpg,Train,Purplish/Pinkish
sputum_train_0633.jpg,Train,Yellowish
sputum_train_0634.jpg,Train,Purplish/Pinkish
sputum_train_0635.jpg,Train,Purplish/Pinkish
sputum_train_0636.jpg,Train,Yellowish
sputum_train_0637.jpg,Train,Purplish/Pinkish
sputum_train_0638.jpg,Train,Purplish/Pinkish
sputum_train_0639.jpg,Train,Purplish/Pinkish
sputum_train_0640.jpg,Train,Yellowish
sputum_train_0641.jpg,Train,Yellowish
sputum_train_0642.jpg,Train,Purplish/Pinkish
sputum_train_0643.jpg,Train,Purplish/Pinkish
sputum_train_0644.jpg,Train,Greenish
sputum_train_0645.jpg,Train,Purplish/Pinkish
sputum_train_0646.png,Train,Yellowish
sputum_train_0647.jpg,Train,Purplish/Pinkish
sputum_train_0648.jpg,Train,Purplish/Pinkish
sputum_train_0649.jpg,Train,Purplish/Pinkish
sputum_train_0650.jpg,Train,Purplish/Pinkish
sputum_train_0651.jpg,Train,Yellowish
sputum_train_0652.jpg,Train,Purplish/Pinkish
sputum_train_0653.png,Train,Yellowish
sputum_train_0654.jpg,Train,Purplish/Pinkish
sputum_train_0655.jpg,Train,Yellowish
sputum_train_0656.jpg,Train,Yellowish
sputum_train_0657.jpg,Train,Bluish
sputum_train_0658.jpg,Train,Bluish
sputum_train_0659.jpg,Train,Bluish
sputum_train_0660.png,Train,Yellowish
sputum_train_0661.jpg,Train,Yellowish
sputum_train_0662.jpg,Train,Yellowish
sputum_train_0663.jpg,Train,Purplish/Pinkish
sputum_train_0664.jpg,Train,Yellowish
sputum_train_0665.jpg,Train,Yellowish
sputum_train_0666.jpg,Train,Purplish/Pinkish
sputum_train_0667.jpg,Train,Yellowish
sputum_train_0668.jpg,Train,Yellowish
sputum_train_0669.jpg,Train,Yellowish
sputum_train_0670.jpg,Train,Purplish/Pinkish
sputum_train_0671.jpg,Train,Yellowish
sputum_train_0672.jpg,Train,Bluish
sputum_train_0673.jpg,Train,Yellowish
sputum_train_0674.jpg,Train,Yellowish
sputum_train_0675.jpg,Train,Purplish/Pinkish
sputum_train_0676.jpg,Train,Bluish
sputum_train_0677.jpg,Train,Purplish/Pinkish
sputum_train_0678.jpg,Train,Yellowish
sputum_train_0679.jpg,Train,Purplish/Pinkish
sputum_train_0680.jpg,Train,Yellowish
sputum_train_0681.jpg,Train,Purplish/Pinkish
sputum_train_0682.jpg,Train,Purplish/Pinkish
sputum_train_0683.jpg,Train,Yellowish
sputum_train_0684.jpg,Train,Purplish/Pinkish
sputum_train_0685.png,Train,Yellowish
sputum_train_0686.jpg,Train,Yellowish
sputum_train_0687.png,Train,Yellowish
sputum_train_0688.jpg,Train,Yellowish
sputum_train_0689.jpg,Train,Purplish/Pinkish
sputum_train_0690.jpg,Train,Yellowish
sputum_train_0691.jpg,Train,Yellowish
sputum_train_0692.jpg,Train,Yellowish
sputum_train_0693.jpg,Train,Yellowish
sputum_train_0694.jpg,Train,Purplish/Pinkish
sputum_train_0695.jpg,Train,Purplish/Pinkish
sputum_train_0696.jpg,Train,Purplish/Pinkish
sputum_train_0697.jpg,Train,Bluish
sputum_train_0698.jpg,Train,Yellowish
sputum_train_0699.jpg,Train,Yellowish
sputum_train_0700.jpg,Train,Yellowish
sputum_train_0701.jpg,Train,Yellowish
sputum_train_0702.jpg,Train,Purplish/Pinkish
sputum_train_0703.jpg,Train,Yellowish
sputum_train_0704.jpg,Train,Greenish
sputum_train_0705.png,Train,Yellowish
sputum_train_0706.jpg,Train,Yellowish
sputum_train_0707.jpg,Train,Yellowish
sputum_train_0708.jpg,Train,Purplish/Pinkish
sputum_train_0709.jpg,Train,Purplish/Pinkish
sputum_train_0710.jpg,Train,Purplish/Pinkish
sputum_train_0711.jpg,Train,Yellowish
sputum_train_0712.jpg,Train,Yellowish
sputum_train_0713.jpg,Train,Bluish
sputum_train_0714.jpg,Train,Bluish
sputum_train_0715.jpg,Train,Yellowish
sputum_train_0716.jpg,Train,Purplish/Pinkish
sputum_train_0717.jpg,Train,Bluish
sputum_train_0718.jpg,Train,Bluish
sputum_train_0719.jpg,Train,Bluish
sputum_train_0720.jpg,Train,Purplish/Pinkish
sputum_train_0721.jpg,Train,Purplish/Pinkish
sputum_train_0722.jpg,Train,Purplish/Pinkish
sputum_train_0723.jpg,Train,Purplish/Pinkish
sputum_train_0724.jpg,Train,Yellowish
sputum_train_0725.jpg,Train,Purplish/Pinkish
sputum_train_0726.jpg,Train,Purplish/Pinkish
sputum_train_0727.jpg,Train,Bluish
sputum_train_0728.jpg,Train,Bluish
sputum_train_0729.jpg,Train,Purplish/Pinkish
sputum_train_0730.jpg,Train,Yellowish
sputum_train_0731.png,Train,Greenish
sputum_train_0732.jpg,Train,Yellowish
sputum_train_0733.jpg,Train,Yellowish
sputum_train_0734.jpg,Train,Yellowish
sputum_train_0735.jpg,Train,Yellowish
sputum_train_0736.jpg,Train,Yellowish
sputum_train_0737.jpg,Train,Purplish/Pinkish
sputum_train_0738.jpg,Train,Yellowish
sputum_train_0739.jpg,Train,Bluish
sputum_train_0740.jpg,Train,Purplish/Pinkish
sputum_train_0741.jpg,Train,Yellowish
sputum_train_0742.jpg,Train,Yellowish
sputum_train_0743.jpg,Train,Yellowish
sputum_train_0744.jpg,Train,Yellowish
sputum_train_0745.jpg,Train,Purplish/Pinkish
sputum_train_0746.jpg,Train,Purplish/Pinkish
sputum_train_0747.png,Train,Yellowish
sputum_train_0748.jpg,Train,Yellowish
sputum_train_0749.jpg,Train,Purplish/Pinkish
sputum_train_0750.jpg,Train,Yellowish
sputum_train_0751.png,Train,Yellowish
sputum_train_0752.jpg,Train,Yellowish
sputum_train_0753.jpg,Train,Greenish
sputum_train_0754.png,Train,Yellowish
sputum_train_0755.jpg,Train,Yellowish
sputum_train_0756.jpg,Train,Purplish/Pinkish
sputum_train_0757.jpg,Train,Purplish/Pinkish
sputum_train_0758.jpg,Train,Yellowish
sputum_train_0759.jpg,Train,Purplish/Pinkish
sputum_train_0760.jpg,Train,Purplish/Pinkish
sputum_train_0761.jpg,Train,Yellowish
sputum_train_0762.jpg,Train,Yellowish
sputum_train_0763.jpg,Train,Bluish
sputum_train_0764.jpg,Train,Yellowish
sputum_train_0765.jpg,Train,Purplish/Pinkish
sputum_train_0766.jpg,Train,Yellowish
sputum_train_0767.jpg,Train,Yellowish
sputum_train_0768.jpg,Train,Yellowish
sputum_train_0769.png,Train,Yellowish
sputum_train_0770.jpg,Train,Purplish/Pinkish
sputum_train_0771.jpg,Train,Purplish/Pinkish
sputum_train_0772.jpg,Train,Purplish/Pinkish
sputum_train_0773.jpg,Train,Bluish
sputum_train_0774.jpg,Train,Yellowish
sputum_train_0775.jpg,Train,Purplish/Pinkish
sputum_train_0776.jpg,Train,Purplish/Pinkish
sputum_train_0777.jpg,Train,Purplish/Pinkish
sputum_train_0778.png,Train,Yellowish
sputum_train_0779.png,Train,Yellowish
sputum_train_0780.jpg,Train,Yellowish
sputum_train_0781.jpg,Train,Yellowish
sputum_train_0782.png,Train,Yellowish
sputum_train_0783.jpg,Train,Yellowish
sputum_train_0784.jpg,Train,Purplish/Pinkish
sputum_train_0785.jpg,Train,Yellowish
sputum_train_0786.jpg,Train,Purplish/Pinkish
sputum_train_0787.jpg,Train,Purplish/Pinkish
sputum_train_0788.jpg,Train,Purplish/Pinkish
sputum_train_0789.jpg,Train,Yellowish
sputum_train_0790.jpg,Train,Yellowish
sputum_train_0791.jpg,Train,Yellowish
sputum_train_0792.jpg,Train,Purplish/Pinkish
sputum_train_0793.jpg,Train,Yellowish
sputum_train_0794.jpg,Train,Bluish
sputum_train_0795.jpg,Train,Yellowish
sputum_train_0796.jpg,Train,Purplish/Pinkish
sputum_train_0797.jpg,Train,Yellowish
sputum_train_0798.jpg,Train,Yellowish
sputum_train_0799.jpg,Train,Yellowish
sputum_train_0800.jpg,Train,Yellowish
sputum_train_0801.jpg,Train,Purplish/Pinkish
sputum_train_0802.jpg,Train,Yellowish
sputum_train_0803.jpg,Train,Purplish/Pinkish
sputum_train_0804.jpg,Train,Purplish/Pinkish
sputum_train_0805.jpg,Train,Yellowish
sputum_train_0806.jpg,Train,Purplish/Pinkish
sputum_train_0807.jpg,Train,Purplish/Pinkish
sputum_train_0808.jpg,Train,Purplish/Pinkish
sputum_train_0809.jpg,Train,Purplish/Pinkish
sputum_train_0810.jpg,Train,Purplish/Pinkish
sputum_train_0811.jpg,Train,Yellowish
sputum_train_0812.jpg,Train,Yellowish
sputum_train_0813.jpg,Train,Purplish/Pinkish
sputum_train_0814.jpg,Train,Yellowish
sputum_train_0815.jpg,Train,Bluish
sputum_train_0816.jpg,Train,Bluish
sputum_train_0817.jpg,Train,Purplish/Pinkish
sputum_train_0818.jpg,Train,Bluish
sputum_train_0819.jpg,Train,Purplish/Pinkish
sputum_train_0820.jpg,Train,Yellowish
sputum_train_0821.jpg,Train,Yellowish
sputum_train_0822.jpg,Train,Yellowish
sputum_train_0823.jpg,Train,Bluish
sputum_train_0824.jpg,Train,Purplish/Pinkish
sputum_train_0825.jpg,Train,Purplish/Pinkish
sputum_train_0826.jpg,Train,Purplish/Pinkish
sputum_train_0827.jpg,Train,Bluish
sputum_train_0828.jpg,Train,Yellowish
sputum_train_0829.jpg,Train,Purplish/Pinkish
sputum_train_0830.jpg,Train,Purplish/Pinkish
sputum_train_0831.jpg,Train,Purplish/Pinkish
sputum_train_0832.jpg,Train,Bluish
sputum_train_0833.jpg,Train,Yellowish
sputum_train_0834.jpg,Train,Purplish/Pinkish
sputum_train_0835.jpg,Train,Purplish/Pinkish
sputum_train_0836.jpg,Train,Purplish/Pinkish
sputum_train_0837.png,Train,Yellowish
sputum_train_0838.jpg,Train,Yellowish
sputum_train_0839.jpg,Train,Purplish/Pinkish
sputum_train_0840.png,Train,Yellowish
sputum_train_0841.png,Train,Yellowish
sputum_train_0842.png,Train,Yellowish
sputum_train_0843.jpg,Train,Purplish/Pinkish
sputum_train_0844.jpg,Train,Bluish
sputum_train_0845.png,Train,Yellowish
sputum_train_0846.jpg,Train,Purplish/Pinkish
sputum_train_0847.jpg,Train,Greenish
sputum_train_0848.jpg,Train,Purplish/Pinkish
sputum_train_0849.jpg,Train,Purplish/Pinkish
sputum_train_0850.jpg,Train,Yellowish
sputum_train_0851.jpg,Train,Purplish/Pinkish
sputum_train_0852.jpg,Train,Yellowish
sputum_train_0853.jpg,Train,Yellowish
sputum_train_0854.jpg,Train,Purplish/Pinkish
sputum_train_0855.jpg,Train,Purplish/Pinkish
sputum_train_0856.jpg,Train,Purplish/Pinkish
sputum_train_0857.jpg,Train,Purplish/Pinkish
sputum_train_0858.jpg,Train,Yellowish
sputum_train_0859.jpg,Train,Yellowish
sputum_train_0860.jpg,Train,Purplish/Pinkish
sputum_train_0861.jpg,Train,Yellowish
sputum_train_0862.jpg,Train,Bluish
sputum_train_0863.jpg,Train,Purplish/Pinkish
sputum_train_0864.jpg,Train,Yellowish
sputum_train_0865.jpg,Train,Purplish/Pinkish
sputum_train_0866.jpg,Train,Purplish/Pinkish
sputum_train_0867.jpg,Train,Purplish/Pinkish
sputum_train_0868.jpg,Train,Purplish/Pinkish
sputum_train_0869.jpg,Train,Purplish/Pinkish
sputum_train_0870.jpg,Train,Yellowish
sputum_train_0871.png,Train,Yellowish
sputum_train_0872.jpg,Train,Purplish/Pinkish
sputum_train_0873.jpg,Train,Yellowish
sputum_train_0874.jpg,Train,Yellowish
sputum_train_0875.jpg,Train,Greenish
sputum_train_0876.jpg,Train,Purplish/Pinkish
sputum_train_0877.jpg,Train,Yellowish
sputum_train_0878.jpg,Train,Yellowish
sputum_train_0879.jpg,Train,Yellowish
sputum_train_0880.png,Train,Greenish
sputum_train_0881.jpg,Train,Yellowish
sputum_train_0882.jpg,Train,Bluish
sputum_train_0883.jpg,Train,Yellowish
sputum_train_0884.jpg,Train,Purplish/Pinkish
sputum_train_0885.jpg,Train,Purplish/Pinkish
sputum_train_0886.jpg,Train,Yellowish
sputum_train_0887.jpg,Train,Yellowish
sputum_train_0888.jpg,Train,Yellowish
sputum_train_0889.jpg,Train,Purplish/Pinkish
sputum_train_0890.jpg,Train,Purplish/Pinkish
sputum_train_0891.jpg,Train,Yellowish
sputum_train_0892.jpg,Train,Purplish/Pinkish
sputum_train_0893.jpg,Train,Yellowish
sputum_train_0894.jpg,Train,Yellowish
sputum_train_0895.jpg,Train,Yellowish
sputum_train_0896.jpg,Train,Yellowish
sputum_train_0897.jpg,Train,Yellowish
sputum_train_0898.jpg,Train,Yellowish
sputum_train_0899.jpg,Train,Yellowish
sputum_train_0900.jpg,Train,Yellowish
sputum_train_0901.jpg,Train,Purplish/Pinkish
sputum_train_0902.jpg,Train,Purplish/Pinkish
sputum_train_0903.jpg,Train,Purplish/Pinkish
sputum_train_0904.jpg,Train,Yellowish
sputum_train_0905.jpg,Train,Yellowish
sputum_train_0906.png,Train,Yellowish
sputum_train_0907.jpg,Train,Purplish/Pinkish
sputum_train_0908.jpg,Train,Yellowish
sputum_train_0909.jpg,Train,Yellowish
sputum_train_0910.jpg,Train,Purplish/Pinkish
sputum_train_0911.jpg,Train,Purplish/Pinkish
sputum_train_0912.jpg,Train,Purplish/Pinkish
sputum_train_0913.jpg,Train,Purplish/Pinkish
sputum_train_0914.png,Train,Greenish
sputum_train_0915.jpg,Train,Bluish
sputum_train_0916.jpg,Train,Purplish/Pinkish
sputum_train_0917.jpg,Train,Yellowish
sputum_train_0918.jpg,Train,Yellowish
sputum_train_0919.jpg,Train,Yellowish
sputum_train_0920.jpg,Train,Purplish/Pinkish
sputum_train_0921.jpg,Train,Purplish/Pinkish
sputum_train_0922.jpg,Train,Bluish
sputum_train_0923.jpg,Train,Greenish
sputum_train_0924.jpg,Train,Yellowish
sputum_train_0925.jpg,Train,Purplish/Pinkish
sputum_train_0926.jpg,Train,Yellowish
sputum_train_0927.jpg,Train,Bluish
sputum_train_0928.jpg,Train,Yellowish
sputum_train_0929.jpg,Train,Purplish/Pinkish
sputum_train_0930.jpg,Train,Yellowish
sputum_train_0931.jpg,Train,Purplish/Pinkish
sputum_train_0932.jpg,Train,Yellowish
sputum_train_0933.jpg,Train,Yellowish
sputum_train_0934.jpg,Train,Purplish/Pinkish
sputum_train_0935.jpg,Train,Yellowish
sputum_train_0936.jpg,Train,Yellowish
sputum_train_0937.png,Train,Yellowish
sputum_train_0938.jpg,Train,Bluish
sputum_train_0939.png,Train,Yellowish
sputum_train_0940.jpg,Train,Purplish/Pinkish
sputum_train_0941.png,Train,Yellowish
sputum_train_0942.jpg,Train,Purplish/Pinkish
sputum_train_0943.jpg,Train,Purplish/Pinkish
sputum_train_0944.jpg,Train,Purplish/Pinkish
sputum_train_0945.jpg,Train,Yellowish
sputum_train_0946.jpg,Train,Yellowish
sputum_train_0947.jpg,Train,Yellowish
sputum_train_0948.jpg,Train,Purplish/Pinkish
sputum_train_0949.jpg,Train,Bluish
sputum_train_0950.jpg,Train,Bluish
sputum_train_0951.jpg,Train,Yellowish
sputum_train_0952.jpg,Train,Yellowish
sputum_train_0953.jpg,Train,Purplish/Pinkish
sputum_train_0954.jpg,Train,Yellowish
sputum_train_0955.jpg,Train,Purplish/Pinkish
sputum_train_0956.jpg,Train,Yellowish
sputum_train_0957.jpg,Train,Yellowish
sputum_train_0958.jpg,Train,Yellowish
sputum_train_0959.jpg,Train,Yellowish
sputum_train_0960.png,Train,Greenish
sputum_train_0961.jpg,Train,Yellowish
sputum_train_0962.jpg,Train,Bluish
sputum_train_0963.jpg,Train,Yellowish
sputum_train_0964.jpg,Train,Yellowish
sputum_train_0965.jpg,Train,Yellowish
sputum_train_0966.jpg,Train,Yellowish
sputum_train_0967.jpg,Train,Bluish
sputum_train_0968.jpg,Train,Yellowish
sputum_train_0969.jpg,Train,Yellowish
sputum_train_0970.jpg,Train,Purplish/Pinkish
sputum_train_0971.jpg,Train,Bluish
sputum_train_0972.jpg,Train,Purplish/Pinkish
sputum_train_0973.jpg,Train,Purplish/Pinkish
sputum_train_0974.jpg,Train,Yellowish
sputum_train_0975.jpg,Train,Yellowish
sputum_train_0976.jpg,Train,Yellowish
sputum_train_0977.jpg,Train,Purplish/Pinkish
sputum_train_0978.jpg,Train,Bluish
sputum_train_0979.jpg,Train,Yellowish
sputum_train_0980.jpg,Train,Purplish/Pinkish
sputum_train_0981.jpg,Train,Purplish/Pinkish
sputum_train_0982.jpg,Train,Yellowish
sputum_train_0983.jpg,Train,Purplish/Pinkish
sputum_train_0984.jpg,Train,Purplish/Pinkish
sputum_train_0985.jpg,Train,Bluish
sputum_train_0986.jpg,Train,Yellowish
sputum_train_0987.jpg,Train,Purplish/Pinkish
sputum_train_0988.jpg,Train,Yellowish
sputum_train_0989.jpg,Train,Purplish/Pinkish
sputum_train_0990.jpg,Train,Yellowish
sputum_train_0991.jpg,Train,Purplish/Pinkish
sputum_train_0992.jpg,Train,Yellowish
sputum_train_0993.jpg,Train,Purplish/Pinkish
sputum_train_0994.jpg,Train,Yellowish
sputum_train_0995.jpg,Train,Purplish/Pinkish
sputum_train_0996.png,Train,Yellowish
sputum_train_0997.jpg,Train,Purplish/Pinkish
sputum_train_0998.jpg,Train,Purplish/Pinkish
sputum_train_0999.png,Train,Yellowish
sputum_train_1000.jpg,Train,Bluish
sputum_train_1001.jpg,Train,Yellowish
sputum_train_1002.jpg,Train,Yellowish
sputum_train_1003.jpg,Train,Purplish/Pinkish
sputum_train_1004.jpg,Train,Purplish/Pinkish
sputum_train_1005.jpg,Train,Yellowish
sputum_train_1006.jpg,Train,Purplish/Pinkish
sputum_train_1007.jpg,Train,Purplish/Pinkish
sputum_train_1008.jpg,Train,Purplish/Pinkish
sputum_train_1009.png,Train,Greenish
sputum_train_1010.jpg,Train,Yellowish
sputum_train_1011.jpg,Train,Purplish/Pinkish
sputum_train_1012.jpg,Train,Bluish
sputum_train_1013.jpg,Train,Purplish/Pinkish
sputum_train_1014.jpg,Train,Yellowish
sputum_train_1015.jpg,Train,Purplish/Pinkish
sputum_train_1016.jpg,Train,Yellowish
sputum_train_1017.jpg,Train,Yellowish
sputum_train_1018.jpg,Train,Purplish/Pinkish
sputum_train_1019.jpg,Train,Purplish/Pinkish
sputum_train_1020.jpg,Train,Yellowish
sputum_train_1021.jpg,Train,Purplish/Pinkish
sputum_train_1022.jpg,Train,Purplish/Pinkish
sputum_train_1023.jpg,Train,Purplish/Pinkish
sputum_train_1024.jpg,Train,Purplish/Pinkish
sputum_train_1025.jpg,Train,Yellowish
sputum_train_1026.jpg,Train,Yellowish
sputum_train_1027.jpg,Train,Yellowish
sputum_train_1028.jpg,Train,Yellowish
sputum_train_1029.jpg,Train,Bluish
sputum_train_1030.jpg,Train,Purplish/Pinkish
sputum_train_1031.jpg,Train,Yellowish
sputum_train_1032.jpg,Train,Yellowish
sputum_train_1033.jpg,Train,Purplish/Pinkish
sputum_train_1034.jpg,Train,Bluish
sputum_train_1035.jpg,Train,Purplish/Pinkish
sputum_train_1036.jpg,Train,Bluish
sputum_train_1037.jpg,Train,Bluish
sputum_train_1038.jpg,Train,Purplish/Pinkish
sputum_train_1039.jpg,Train,Bluish
sputum_train_1040.png,Train,Yellowish
sputum_train_1041.jpg,Train,Purplish/Pinkish
sputum_train_1042.jpg,Train,Yellowish
sputum_train_1043.jpg,Train,Yellowish
sputum_train_1044.jpg,Train,Yellowish
sputum_train_1045.jpg,Train,Purplish/Pinkish
sputum_train_1046.jpg,Train,Purplish/Pinkish
sputum_train_1047.jpg,Train,Purplish/Pinkish
sputum_train_1048.png,Train,Yellowish
sputum_train_1049.jpg,Train,Yellowish
sputum_train_1050.jpg,Train,Yellowish
sputum_train_1051.jpg,Train,Yellowish
sputum_train_1052.jpg,Train,Purplish/Pinkish
sputum_train_1053.jpg,Train,Yellowish
sputum_train_1054.jpg,Train,Purplish/Pinkish
sputum_train_1055.jpg,Train,Purplish/Pinkish
sputum_train_1056.jpg,Train,Purplish/Pinkish
sputum_train_1057.jpg,Train,Yellowish
sputum_train_1058.jpg,Train,Yellowish
sputum_train_1059.jpg,Train,Purplish/Pinkish
sputum_train_1060.jpg,Train,Bluish
sputum_train_1061.jpg,Train,Purplish/Pinkish
sputum_train_1062.png,Train,Yellowish
sputum_train_1063.jpg,Train,Yellowish
sputum_train_1064.jpg,Train,Purplish/Pinkish
sputum_train_1065.jpg,Train,Purplish/Pinkish
sputum_train_1066.jpg,Train,Yellowish
sputum_train_1067.jpg,Train,Purplish/Pinkish
sputum_train_1068.jpg,Train,Yellowish
sputum_train_1069.jpg,Train,Purplish/Pinkish
sputum_train_1070.jpg,Train,Yellowish
sputum_train_1071.jpg,Train,Purplish/Pinkish
sputum_train_1072.jpg,Train,Yellowish
sputum_train_1073.jpg,Train,Yellowish
sputum_train_1074.jpg,Train,Yellowish
sputum_train_1075.jpg,Train,Purplish/Pinkish
sputum_train_1076.jpg,Train,Yellowish
sputum_train_1077.jpg,Train,Yellowish
sputum_train_1078.jpg,Train,Yellowish
sputum_train_1079.jpg,Train,Yellowish
sputum_train_1080.jpg,Train,Purplish/Pinkish
sputum_train_1081.jpg,Train,Yellowish
sputum_train_1082.jpg,Train,Purplish/Pinkish
sputum_train_1083.jpg,Train,Purplish/Pinkish
sputum_train_1084.jpg,Train,Purplish/Pinkish
sputum_train_1085.jpg,Train,Yellowish
sputum_train_1086.jpg,Train,Purplish/Pinkish
sputum_train_1087.jpg,Train,Yellowish
sputum_train_1088.jpg,Train,Yellowish
sputum_train_1089.jpg,Train,Purplish/Pinkish
sputum_train_1090.jpg,Train,Yellowish
sputum_train_1091.jpg,Train,Purplish/Pinkish
sputum_train_1092.jpg,Train,Purplish/Pinkish
sputum_train_1093.jpg,Train,Yellowish
sputum_train_1094.jpg,Train,Greenish
sputum_train_1095.jpg,Train,Yellowish
sputum_train_1096.jpg,Train,Yellowish
sputum_train_1097.jpg,Train,Yellowish
sputum_train_1098.jpg,Train,Purplish/Pinkish
sputum_train_1099.jpg,Train,Purplish/Pinkish
sputum_train_1100.jpg,Train,Yellowish
sputum_train_1101.jpg,Train,Yellowish
sputum_train_1102.jpg,Train,Purplish/Pinkish
sputum_train_1103.jpg,Train,Yellowish
sputum_train_1104.jpg,Train,Yellowish
sputum_train_1105.jpg,Train,Purplish/Pinkish
sputum_train_1106.png,Train,Yellowish
sputum_train_1107.jpg,Train,Yellowish
sputum_train_1108.jpg,Train,Yellowish
sputum_train_1109.jpg,Train,Yellowish
sputum_train_1110.jpg,Train,Greenish
sputum_train_1111.jpg,Train,Purplish/Pinkish
sputum_train_1112.jpg,Train,Purplish/Pinkish
sputum_train_1113.jpg,Train,Yellowish
sputum_train_1114.jpg,Train,Bluish
sputum_train_1115.jpg,Train,Yellowish
sputum_train_1116.jpg,Train,Yellowish
sputum_train_1117.jpg,Train,Purplish/Pinkish
sputum_train_1118.jpg,Train,Greenish
sputum_train_1119.jpg,Train,Yellowish
sputum_train_1120.jpg,Train,Yellowish
sputum_train_1121.jpg,Train,Purplish/Pinkish
sputum_train_1122.jpg,Train,Yellowish
sputum_train_1123.jpg,Train,Purplish/Pinkish
sputum_train_1124.jpg,Train,Yellowish
sputum_train_1125.jpg,Train,Yellowish
sputum_train_1126.jpg,Train,Purplish/Pinkish
sputum_train_1127.jpg,Train,Purplish/Pinkish
sputum_train_1128.jpg,Train,Yellowish
sputum_train_1129.png,Train,Yellowish
sputum_train_1130.jpg,Train,Purplish/Pinkish
sputum_train_1131.jpg,Train,Yellowish
sputum_train_1132.jpg,Train,Yellowish
sputum_train_1133.jpg,Train,Yellowish
sputum_train_1134.jpg,Train,Yellowish
sputum_train_1135.jpg,Train,Purplish/Pinkish
sputum_train_1136.jpg,Train,Yellowish
sputum_train_1137.jpg,Train,Yellowish
sputum_train_1138.jpg,Train,Bluish
sputum_train_1139.jpg,Train,Purplish/Pinkish
sputum_train_1140.jpg,Train,Purplish/Pinkish
sputum_train_1141.jpg,Train,Yellowish
sputum_train_1142.jpg,Train,Yellowish
sputum_train_1143.jpg,Train,Purplish/Pinkish
sputum_train_1144.jpg,Train,Purplish/Pinkish
sputum_train_1145.jpg,Train,Purplish/Pinkish
sputum_train_1146.jpg,Train,Purplish/Pinkish
sputum_train_1147.jpg,Train,Purplish/Pinkish
sputum_train_1148.jpg,Train,Yellowish
sputum_train_1149.jpg,Train,Yellowish
sputum_val_0001.jpg,Val,Yellowish
sputum_val_0002.jpg,Val,Purplish/Pinkish
sputum_val_0003.jpg,Val,Yellowish
sputum_val_0004.jpg,Val,Bluish
sputum_val_0005.jpg,Val,Yellowish
sputum_val_0006.png,Val,Yellowish
sputum_val_0007.jpg,Val,Yellowish
sputum_val_0008.jpg,Val,Purplish/Pinkish
sputum_val_0009.jpg,Val,Purplish/Pinkish
sputum_val_0010.jpg,Val,Purplish/Pinkish
sputum_val_0011.jpg,Val,Yellowish
sputum_val_0012.jpg,Val,Purplish/Pinkish
sputum_val_0013.png,Val,Greenish
sputum_val_0014.jpg,Val,Purplish/Pinkish
sputum_val_0015.jpg,Val,Purplish/Pinkish
sputum_val_0016.jpg,Val,Yellowish
sputum_val_0017.jpg,Val,Yellowish
sputum_val_0018.jpg,Val,Purplish/Pinkish
sputum_val_0019.jpg,Val,Purplish/Pinkish
sputum_val_0020.jpg,Val,Bluish
sputum_val_0021.jpg,Val,Purplish/Pinkish
sputum_val_0022.jpg,Val,Purplish/Pinkish
sputum_val_0023.jpg,Val,Purplish/Pinkish
sputum_val_0024.jpg,Val,Purplish/Pinkish
sputum_val_0025.png,Val,Greenish
sputum_val_0026.jpg,Val,Purplish/Pinkish
sputum_val_0027.jpg,Val,Purplish/Pinkish
sputum_val_0028.jpg,Val,Purplish/Pinkish
